comment_id,parent_comment_id,create_time,video_id,content,user_id,nickname,sex,sign,avatar,sub_comment_count,last_modify_ts
261190552784,261160528336,1745505121,114390430913971,这刀太狠了，卡在肋骨之间，稍微动一下都疼得不能呼吸,131549901,紫衫逍遥王,男,北冥有鱼其名为鲲，鲲之大一锅炖不下，化而为鸟其名为鹏，鹏之大需要两个烧烤架，一个秘制一个微辣，再来瓶雪花，让我们勇闯天涯,http://i0.hdslb.com/bfs/face/df8e73ef9d92b7b0b45a99964b765c9c10a61347.jpg,0,1745742474485
261191059344,261160528336,1745505410,114390430913971,唉,281728909,七月雨竹,男,墓洋犬，小八嘎禁止入内,https://i1.hdslb.com/bfs/face/aee0dfef23d9b03b6924fab639bdc05adfccaea3.jpg,0,1745742474486
261191010304,261160528336,1745505475,114390430913971,破防了[大哭]为什么不能一直幸福下去，虽然道理我都懂，但还是很难释怀[大哭][大哭],2723430,三根皮带带带,保密,未曾重视的相约,https://i0.hdslb.com/bfs/face/da09aff4af2ca7ef3158f38b814ac9f0bb810b62.jpg,0,1745742474487
260279370369,261160528336,1745505718,114390430913971,你要干嘛呀！！！！！！！！,160468875,哥哥姐姐我可以,保密,,https://i0.hdslb.com/bfs/face/7a4e4d3fc75bd8b9085e06fbe18524d97f05c881.jpg,0,1745742474488
260279506721,261160528336,1745505865,114390430913971,那就好好告个别吧！[大哭],1535802892,杨美丽1008,女,愿无岁月可回头,https://i1.hdslb.com/bfs/face/b8f74624c53125cd583c42c942811219b4aa6e26.jpg,0,1745742474490
260280465217,261160528336,1745506660,114390430913971,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭鼻子又酸了,2125242373,Sky-桔梗,女,,https://i1.hdslb.com/bfs/face/40d2f6fa717716e8a55ee689f06ecc0d163a1f90.jpg,0,1745742476311
260281156721,261160528336,1745507101,114390430913971,[大哭][大哭][大哭][大哭][大哭][大哭],191368253,改个昵称居然要花硬币,保密,,https://i2.hdslb.com/bfs/face/41c3dca8bb2c7261cf1000ffbeea81e473e472a5.jpg,0,1745742476311
260281384193,261160528336,1745507247,114390430913971,[大哭][大哭][大哭][大哭],384890760,恰空啊,保密,想要探索未知世界!,http://i0.hdslb.com/bfs/face/91a0c01b3b36bf303ed68bce68a6e103b73ca718.jpg,0,1745742476318
261193504096,261160528336,1745507254,114390430913971,[大哭][大哭][大哭][大哭][大哭][大哭],7785233,撕裂者墨渊,男,"
只想静静地看完童年的记忆！朝花夕拾！！",https://i2.hdslb.com/bfs/face/6c67b52a8ab6b09199bdd1f534d35b59174e79a2.jpg,0,1745742476318
260281592849,261160528336,1745507545,114390430913971,[大哭],47606484,七日月夜,保密,不要再看啦，此人很神秘?,https://i0.hdslb.com/bfs/face/b552a88c8d255ab88c84cecdfe6427d3a1423d24.jpg,0,1745742476318
261194063520,261160528336,1745507702,114390430913971,哥们你要杀了我吗[委屈],8128604,盆盆LL,男,,http://i2.hdslb.com/bfs/face/3b541b3ed247b3f2517c53b2e70eb143969f1d58.jpg,0,1745742476318
260281990017,261160528336,1745507749,114390430913971,泪目,517765852,御城小快刀,保密,,https://i1.hdslb.com/bfs/face/c9b5e0d19f1d7b1628d9a985dcec7db0782f7309.jpg,0,1745742476318
261194314400,261160528336,1745507869,114390430913971,杀我别用小猫刀啊[大哭][大哭],11037631,山亭槐序,保密,且插梅花醉洛阳。,https://i1.hdslb.com/bfs/face/88d060847160e224b28a43bb467709be20c0c852.jpg,0,1745742476318
261194651440,261160528336,1745508051,114390430913971,朋友你要杀了我吗[大哭][大哭][大哭],11061209,暴躁小机灵,保密,来日方长,http://i2.hdslb.com/bfs/face/c12b4b8a31465cd8fd04122aef6d201a52960def.jpg,0,1745742476327
260282529313,261160528336,1745508150,114390430913971,[大哭][大哭][大哭][大哭],2232659,高の小宇,男,,http://i2.hdslb.com/bfs/face/fc57ec555adf8944ed1b8875d2fb7235dfac3036.jpg,0,1745742476327
260282872433,261160528336,1745508427,114390430913971,中午看过一次视频哭了一中午后，到了晚上我以为已经调整好了，点进来看到你这个图，眼泪又决堤了[大哭],3461564575255384,在你眉梢睡懒觉,保密,,https://i1.hdslb.com/bfs/face/7c633548bb26eeb853702cd939acb26e0cd1a5dd.jpg,0,1745742478182
261195099424,261160528336,1745508451,114390430913971,一眼ai画的,3546389980121614,海边喝杯咖啡,保密,,https://i1.hdslb.com/bfs/face/6724db34ad0caf5f1711d47b94c257656be06390.jpg,0,1745742478191
260283308945,261160528336,1745508702,114390430913971,为啥不搞个盒子入土？？悟空没遇到好师傅，赵小子有着不可推卸的责任！[大哭][大哭][大哭],3546793493138267,bili_42436620442,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742478191
260283775377,261160528336,1745509059,114390430913971,做的好好,394681561,嘎吱嘎吱雷_,女,,https://i1.hdslb.com/bfs/face/6cd6c512263e5464cb992e7f032a81c528769d43.jpg,0,1745742478194
261196411856,261160528336,1745509453,114390430913971,我去我破防了,327598343,KalmykR,保密,,http://i2.hdslb.com/bfs/face/b0a6bba0e58e6a5e7b07aab89561f407be6b49aa.jpg,0,1745742478194
260285735089,261160528336,1745510797,114390430913971,太形象了。本来已经忍住的泪，一下子就绷不住了。容我保存了！谢谢！,34651351,子凡子凡zf,保密,,https://i1.hdslb.com/bfs/face/11dc4b108a3d02c546e924ffd246feaee8a9ca53.jpg,0,1745742478196
261198415456,261160528336,1745511156,114390430913971,我之前养了一只猫，我总觉得我遇到让我心心念念的人陪伴我就是猫猫回来陪伴我了，所以我相信悟空真的也会以另一种模样回到你身边的，请一定要相信[保佑],1774281400,Kevin的Java,男,,https://i1.hdslb.com/bfs/face/8238fc32b215e2af59abf14577572a4b63dab6cc.jpg,0,1745742478196
261198369216,261160528336,1745511226,114390430913971,呀！！真讨厌！还让我活不活了！,324313502,哎呦喂825,女,连就连，我俩结交定百年。哪个九十七岁死，奈何桥上等三年。,http://i2.hdslb.com/bfs/face/ddc6497f604389bbe05503dbcc197f25222abb99.jpg,0,1745742478196
261198385872,261160528336,1745511282,114390430913971,好不容易不哭了。。。。。😭😭😭😭,2106152223,澜贵菲日常,女,.。.:*・算是半个有趣的人°.。.:,https://i0.hdslb.com/bfs/face/3a14bf35165a504f49e5a4fc3f8027a50e950a74.jpg,0,1745742478196
261198978288,261160528336,1745511671,114390430913971,臭喵[大哭][大哭][大哭][大哭],28558434,爱给MJ,保密,"宋郊渡蚁，走马观花
",https://i0.hdslb.com/bfs/face/7758998b26e7349c6779cdc8eeef80457ea9457b.jpg,0,1745742478201
261199343552,261160528336,1745512130,114390430913971,我天啊[大哭][大哭][大哭][大哭][大哭],15916417,桔平奈绪请二搭,女,,https://i1.hdslb.com/bfs/face/f86638adf9547023b0a4e32ba0a566e656857325.jpg,0,1745742480019
261199359392,261160528336,1745512186,114390430913971,背后没开线,13680324,凌晨3点19分,保密,,https://i0.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg,0,1745742480019
260287638961,261160528336,1745512576,114390430913971,天哪，这个图对我的杀伤力太大了，我直接眼泪止不住的流，我从来没有评论过，看赵朔的视频也只是为了备考放松，当纪录片看的，当我得知悟空去世后，我的心态就跟我现在备考的心态一样，觉得无能为力，但是必须继续。今天看到这个图片真的绷不住了，实在不知道说什么了，就希望这个世界上的生命都活的好好的。,394965259,遇见未知的自己SKK,保密,,http://i1.hdslb.com/bfs/face/55851b98e3fde31776ddc99d77378443828742c6.jpg,0,1745742480019
260287573713,261160528336,1745512638,114390430913971,我与阁下无冤无仇[大哭][大哭][大哭],269340970,yangerrrr,保密,,http://i1.hdslb.com/bfs/face/7622fe500d64cac1ba2b7311a25ef904d2311551.jpg,0,1745742480019
260287951601,261160528336,1745512981,114390430913971,看到这幅画，顿时眼泪就忍不住了！悟空，晚安了！,479711857,韵WY,保密,,https://i1.hdslb.com/bfs/face/dffe501027b20347cdd757731cfa8cca2a96471c.jpg,0,1745742480019
260288446785,261160528336,1745513649,114390430913971,我要哭死了[大哭][大哭][大哭][大哭][大哭],3494354620516398,会有时的,保密,,https://i0.hdslb.com/bfs/face/660fb6cadb201d2984d83205f2c639b11ba86a77.jpg,0,1745742480019
260289925649,261160528336,1745515367,114390430913971,悟空背上有一撮白毛,45512583,OK-ONE8023,女,,https://i0.hdslb.com/bfs/face/e6e2c824e287447b9c2174f13c2da24fca73c650.jpg,0,1745742480027
261203466448,261160528336,1745517249,114390430913971,你不要这样！！！,397455734,喵小弯,保密,弯弯和妹妹的御用铲屎小仙女、,http://i2.hdslb.com/bfs/face/9a9d4c89491c0cce58135ac52fad69322079f1ee.jpg,0,1745742480027
260292529569,261160528336,1745520862,114390430913971,兄弟你这图谁顶得住啊,6479391,有纪星,保密,枪,https://i0.hdslb.com/bfs/face/2a5489b70e409efc1d100b9d23373940791ab05e.jpg,0,1745742480030
261205441184,261160528336,1745521704,114390430913971,[大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭][大哭],1276552533,嘉儿n,女,,https://i0.hdslb.com/bfs/face/e9d855c3e065578b3fca520e150f431d750e22f6.jpg,0,1745742480031
261205600320,261160528336,1745522206,114390430913971,一直想自驾去新疆的。以后真去时，想到臭喵心情会暗淡的,389389745,外星独头蒜,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742481858
260293691729,261160528336,1745524612,114390430913971,亲爱的臭喵（悟空）再见了～在喵星要好好的[委屈],372701695,真是歪丽古德,保密,,https://i1.hdslb.com/bfs/face/1c8eead7a790085a1fd552ca75f34b4b1495979d.jpg,0,1745742481861
261206501808,261160528336,1745525530,114390430913971,我们只是网友，你越界了[大哭][大哭][大哭][大哭],37123629,让我美美躺平就好,保密,废话杠精一律拉黑处理懒得浪费时间,https://i0.hdslb.com/bfs/face/553c318435f55b675fd0c5257ad167b501d8082d.jpg,0,1745742481863
261206988976,261160528336,1745527844,114390430913971,点进来就看到你点进来就看到你 我觉得你要杀了我[跪了][跪了][跪了][跪了][跪了],7895204,月迷moonmi,保密,不接定制。放弃治疗  量贩售后群452396062,https://i2.hdslb.com/bfs/face/9174d792d1a5eca1f3b940e3ff4ac8490bf54214.jpg,0,1745742481863
261210030528,261160528336,1745537726,114390430913971,鼻子一酸。。,685205816,逻喵,女,,https://i2.hdslb.com/bfs/face/1af4ce7ac5c6daa05722be29bcc16ca71f75b94d.jpg,0,1745742481865
260301851185,261160528336,1745544265,114390430913971,要漏棉花,1453120377,bili_12191334413,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742481866
260302277969,261160528336,1745544893,114390430913971,太戳心了[大哭],1199498570,gongshi75,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742481868
260303012097,261160528336,1745545606,114390430913971,这张图又一次让我觉得小猫好奇妙。小猫就像是一种客观存在。带小猫去伊犁，放小猫在野果林，送小猫回阿勒泰，从来不是小猫在做决定，小猫只是参与。小猫是一切的亲历者，小猫也是一切的旁观者。小猫的脑袋想不来那么多复杂的问题，小猫只是愿意一直都在，看赵朔经历喜怒哀乐，看赵朔一次一次与自己和解，俯仰之间，死生虚诞。,1061221377,popo_zk,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742481869
261217481632,261160528336,1745547227,114390430913971,我哭死了[大哭][大哭][大哭][大哭][大哭][大哭][大哭],1350798936,Tutu19992007,保密,,https://i0.hdslb.com/bfs/face/33f4108a576a3f76a05c25d9981ea3b1f4cc7b26.jpg,0,1745742481870
260304663937,261160528336,1745547409,114390430913971,你这图让很多人比看视频哭的还惨,1370958484,大黄55,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742481872
260304733969,261160528336,1745547554,114390430913971,我靠,136800153,卡小娜的闲话日记,女,,https://i0.hdslb.com/bfs/face/60fbada90f9487ddff9800c8895591396b3bd145.jpg,0,1745742483689
261218888656,261160528336,1745548642,114390430913971,你好……我们……只是网友[大哭][大哭][大哭][大哭],144660312,兔仔嘜,女,,https://i0.hdslb.com/bfs/face/e7a29b530b882d61cb7f50456af61f927d2b2c1d.jpg,0,1745742483689
261220078560,261160528336,1745549879,114390430913971,如果可以把悟空背上的白毛画出来就更好了,1648290604,菠萝moi,保密,,https://i1.hdslb.com/bfs/face/2e148f6877bd0b537de2fe08514222e427d6bcc6.jpg,0,1745742483689
261221561408,261160528336,1745551280,114390430913971,别这样！！！要哭死我！[大哭][大哭][大哭][大哭][大哭][大哭],174498025,阿邪木,保密,生存不易，學會成全自己。,https://i1.hdslb.com/bfs/face/fb0a2d2faf8c8d17f9e324cce22fe83e4d861e12.jpg,0,1745742483689
260308530465,261160528336,1745551462,114390430913971,"「灵猫悟空，汝自风雪入世，历经九九八十一劫，全终全始，化人间苦厄为温情。虽肉身陨灭，然善行圆满，今封尔为『妙行善渡尊喵』，掌流浪生灵之庇，司孤旅者之慰。愿尔爪印生春，呼噜含笑，永驻众生心月。」

正如《西游记》第九十九回所述：&#34;九九归真道行难，坚持笃志立玄关&#34;。赵朔与悟空的八十一难，以当今时代特有的方式诠释着：最深的修行不在降服外魔，而在直面内心的孤独与别离。当阿勒泰的星空亮起，那只电子小猫已然完成它的&#34;斗战胜佛&#34;之路。",100790987,-W_IN-,男,,https://i2.hdslb.com/bfs/face/b36e26d5f3756c84aecf0638ea781fab6277c454.jpg,0,1745742483698
260308681329,261160528336,1745551642,114390430913971,你是想杀了我吗，上班泪崩,35811255,六念花,保密,,https://i0.hdslb.com/bfs/face/8fb7692ceb7b5ad8ef998bb1dd08df2c02f35347.jpg,0,1745742483698
260309398769,261160528336,1745552299,114390430913971,猫走的真不体面[吃瓜],40275856,栗栗子和小灯笼,保密,,https://i1.hdslb.com/bfs/face/67a60de851e13fb4372f257da4b1e2c422e6bea2.jpg,0,1745742483698
261223018544,261160528336,1745552673,114390430913971,你这张图太催泪了，我去，受不了了。,420992908,双旗鎮刀客,女,"风来听风、雨来听雨、
人间百味、随心、随意、随缘。",https://i1.hdslb.com/bfs/face/4b2cba2a5a4b7cdc8a335ac2afa0ee433f6da496.jpg,0,1745742483701
261223214288,261160528336,1745552781,114390430913971,泪崩💔,108583433,洛洛barbylove,保密,我无坚不摧，也无所不能！,https://i2.hdslb.com/bfs/face/63be31f52c332337a0055ee501671959397fc5b5.jpg,0,1745742483701
260311546513,261160528336,1745554062,114390430913971,没忍住服啦[大哭],17704872,今天陪幺宝看小樱,男,,https://i0.hdslb.com/bfs/face/ca32256d6a9c4e9a728ed155b6e8381f1ef6098e.jpg,0,1745742483703
261226909600,261160528336,1745555533,114390430913971,绝了，泪目,500877044,落霞醉余晖,保密,,https://i2.hdslb.com/bfs/face/7674c9b26e3223404b948e91f58915e125c5d0e5.jpg,0,1745742485544
261227805104,261160528336,1745556206,114390430913971,难顶。。哭死我对你有什么好处,53068540,喜欢吃兔子的萝卜-,男,Let it be，let me be me.,https://i1.hdslb.com/bfs/face/c4b397362e1ce05805fe4ccd29a5ceb5970ea49f.jpg,0,1745742485544
261228166448,261160528336,1745556339,114390430913971,[墨镜]👌🕶[大哭],3493111307176427,冠蓝鸦BJ,保密,生活号,https://i2.hdslb.com/bfs/face/a4fa1ec648fa4075b5ce14fece3aed0ae378b8a8.jpg,0,1745742485553
260314549665,261160528336,1745556347,114390430913971,破防了这个图[大哭]悟空宝宝的后脑勺好可爱[给心心],266452399,栗子壳壳壳儿,女,需要法硕辅导，后台踢踢！,https://i1.hdslb.com/bfs/face/a785efe63e1f1070b556c400e9238cf3a082b765.jpg,0,1745742485553
260315546657,261160528336,1745557090,114390430913971,破防，泪如雨下,426862393,拿哩咖咖,保密,,https://i1.hdslb.com/bfs/face/74fc896094b80c474c706cb157d95a8a7d0036bd.jpg,0,1745742485553
261229335696,261160528336,1745557306,114390430913971,悟空出事让我哭三天，悟空回归尘土我又哇哇哭，感觉自己释怀不了了[大哭],2083181640,超可爱超性感,保密,,https://i0.hdslb.com/bfs/face/166a83944bbe152ea9b0c2f57d772a37bd81f09f.jpg,0,1745742485553
261229693712,261160528336,1745557530,114390430913971,[大哭][大哭][大哭][大哭][大哭],13131512,茉晚萤,女,今天也要萌萌哒≧﹏≦,https://i2.hdslb.com/bfs/face/bb58932bb14f8a3374a9b7282404622948229ee3.jpg,0,1745742485559
260316683649,261160528336,1745558065,114390430913971,臭喵，再见，有机会去看看你😫😫😫😫,103978770,玩不起外遇,男,,https://i0.hdslb.com/bfs/face/318897959ee1df7f6a9c46ae47071286a1443226.jpg,0,1745742485559
260316758529,261160528336,1745558095,114390430913971,你是真的……,75211980,嚯啊哈哈,保密,,https://i0.hdslb.com/bfs/face/10da702ca1bf8cf5801e642e86893c32e23c7f0d.jpg,0,1745742485561
261231524224,261160528336,1745559144,114390430913971,哎呦破防了[大哭][大哭][大哭][大哭][大哭][大哭],26342820,藏青羽,保密,,http://i0.hdslb.com/bfs/face/c3072a45307979a6ca829a86fe0c79c4b424f64f.jpg,0,1745742485561
261231549456,261160528336,1745559237,114390430913971,[大哭][大哭][大哭],512182126,梅子716,保密,,https://i1.hdslb.com/bfs/face/60279c6a21221cfb7683b97b871c0b8d7ec443a1.jpg,0,1745742487356
260318372001,261160528336,1745559642,114390430913971,后背应该有一撮白毛,11731787,huhululu7,保密,,https://i2.hdslb.com/bfs/face/c5b9e20ac0eb8cd0e08416ed7a69a81462c33b2a.jpg,0,1745742487356
260318939873,261160528336,1745560235,114390430913971,瞬间泪奔[大哭][大哭][大哭],3546373372775051,石榴牛,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742487356
261233483712,261160528336,1745561132,114390430913971,想要我命吗？,178109408,啾咪的啾啾啊,女,朕略萌,https://i2.hdslb.com/bfs/face/f3795eb6330eef7f3d892efc489bb8b66a84a927.jpg,0,1745742487360
261234607312,261161530304,1745562347,114390430913971,回复 @GEO老腿腿儿 :[爱心],66415622,GEO老腿腿儿,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742487360
261235221024,261160528336,1745562974,114390430913971,杀我别用小喵刀[大哭][大哭],17376033,娜娜的小蘑菇,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742487360
261235581008,261160528336,1745563448,114390430913971,[大哭][大哭][大哭][大哭][大哭][大哭][大哭],368015116,小甜瓜呱呱呱,保密,,http://i1.hdslb.com/bfs/face/976d1cbc955316681f0a5292a49a997a6b8e255f.jpg,0,1745742487360
260321839505,261160528336,1745563558,114390430913971,这应该是两三年后的某个夏天，师傅又来到这处松坡，手里攥着一把松果。他看到那片软软的土上长出一圈心形的深橘色小花，几只肥肥的土拨鼠在不远处偷偷观察着师傅。师傅碎碎念着一些悄悄话，说累了就干脆在小花边躺下，咕噜咕噜的跟土拨鼠打招呼。此时天空飘过一片云，看着像一只戴着紧箍咒的小喵，在师傅头顶停着没有被风吹散,614972387,bili_36800118926,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742487365
261177768768,261176860768,1745495405,114390430913971,不用在意别人的声音，你自己的感受最重要。,679380003,桃花在哪儿,保密,,https://i0.hdslb.com/bfs/face/80e305b8d3501ddbaa01434134717f2cf998ef24.jpg,0,1745742489168
261179950224,261177768768,1745497104,114390430913971,回复 @桃花在哪儿 :对，经常有人想控制我，用道德绑架我，让我按照他们想要的方式去做，只要动动嘴，就好像因为付出了爱，就要承受这一切。其实我只是更敏感，更愿意尊重生命，有更多的爱愿意分给他们。我不可能让所有人满意，只求问心无愧活出我自己，希望赵朔也一样，允许一切的发生，接纳、放下、保持好奇和期待，不断的重新出发，活在当下就是最好的修行,520619601,慧雅的,女,爱旅行、爱做饭、爱猫猫滴备孕妈妈,https://i0.hdslb.com/bfs/face/f83ce40d31f6b4bc5d78825defca6623c4609c2a.jpg,0,1745742489169
261180377472,261176860768,1745497480,114390430913971,MD，看视频没哭，看这画眼睛湿了,91473649,白老生story,男,老白讲故事，全是身边事,http://i1.hdslb.com/bfs/face/e97ae523152b193eb0b5450ad389247deecea83c.jpg,0,1745742489171
261242307408,261216189552,1745570504,114390430913971,哭的稀里哗啦的时候看你的评价笑死,423702400,31310876104_bili,保密,,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742490956
261251575952,261242307408,1745577702,114390430913971,猫咪可是站在食物链顶端的杀手ღ( ´･ᴗ･` )比心,255965813,金艺源夸我太可爱,保密,每日一问：小女友又回归了吗？每日一答：还没呢。,https://i2.hdslb.com/bfs/face/c9de8a7068da58c96895f181f5caa1b1d39df7cd.jpg,0,1745742490956
260337662337,261242307408,1745577984,114390430913971,回复 @31310876104_bili :上次還看到有人說好險悟空沒絕育，沒有失去雄性象徵，全鬚全尾上天堂....哭的正厲害時，突然哽住了，一時之間破涕大笑,1903479358,三方水玲子,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,1745742490960
261243237920,0,1745571344,114390430913971,好好睡一觉吧臭咪，谢谢你陪伴我们的这段时光。待冰雪消融，待漫花遍开，再醒来迎风撒欢（o(╥﹏╥)o）,120182988,炸鸡渴了,保密,炸鸡配可乐最好了,http://i0.hdslb.com/bfs/face/75a56a605f239b5ee6f52d9456bbf571caa8a315.jpg,0,1745742491957
260373917569,0,1745618898,114390430913971,空空你一定要快乐呀,49562887,一月树影,保密,,https://i1.hdslb.com/bfs/face/03744df9ea650703644b811569f05d0038002cf3.jpg,2,1745742491959
261151721008,0,1745471200,114390430913971,想说，悟空能这么独特，与那些网上的网红猫都不一样，不正是师父这样带的结果吗，没有人有资格站在道德高点去指责师父养悟空的方式，没有第二个人比赵朔还对悟空尽心了,39422194,要好好做翻译的脆脆,女,退坑版,https://i1.hdslb.com/bfs/face/84f0b45de201f90af71afe4439ab4b0ae8196db9.jpg,6,1745742491959
261154305888,0,1745473697,114390430913971,"悟空，你记得吗，就是这片松针林，
师父第一次把你高高的捧起，
最后一次又轻轻的放下[tv_难过]",591420618,就一小野猪,女,,https://i0.hdslb.com/bfs/face/1bfca9d56b33d44845097336780aab6a4bbb0977.jpg,61,1745742491959
261309527600,0,1745641336,114390430913971,来到新疆的第一天，雪山上的云，像不像悟空！！,40489746,无花の果果,男,佛系up主,https://i0.hdslb.com/bfs/face/92fa7609e3a930d126b70306381435f20a34da6c.jpg,0,1745742491959
260354489105,0,1745590414,114390430913971,这是我的臭咪，车底下捡来的，我也它找了个盒子，找了块地。[拥抱],393022750,追风自由,保密,,https://i1.hdslb.com/bfs/face/8446574e488e2a8400f89cafecc26a092e3f0b1d.jpg,2,1745742491959
260352930225,0,1745589368,114390430913971,[爱心],3494349509757663,是K宝呀,女,治愈系野生插画师 全网同名,https://i0.hdslb.com/bfs/face/7a0f0e9316a628e8dbdb4830a4e372f408cebe4e.jpg,2,1745742491959
261144510800,0,1745465430,114390430913971,臭喵会在天上为你保驾护航！,3546811199392119,得闲火腿炒饭吃点,保密,,https://i0.hdslb.com/bfs/face/b7e569cd4d9593b8ba6d5159b402fe6ac3c11628.jpg,1,1745742491959
260257588529,0,1745488514,114390430913971,以后，这片山坡上的一棵树，一个松果，一朵野花，一朵云，一阵风，都成了悟空。,429973099,星爸爸喜茶颜悦色,保密,管不住嘴，迈不开腿。,https://i1.hdslb.com/bfs/face/846d2d0b10c030339437432b90ccc1a35f388526.jpg,8,1745742491959
261147692528,0,1745468110,114390430913971,挺好的[墨镜]悟空没有我想象的面目全非，干干净净的，就像睡着了一样,97685037,云上嘉树,保密,,http://i0.hdslb.com/bfs/face/be15fe7bb419c915d206dc2988e9500277ae8d49.jpg,38,1745742491959
260278885857,0,1745505381,114390430913971,遇到师父后，其他人也就一般可爱了,48169552,山川有信,女,唤起一天明月，照我满怀冰雪，浩荡百川流,https://i1.hdslb.com/bfs/face/bdf1bf2f9b353e27ab84ceed1d008fafd0054d8f.jpg,0,1745742491959
261218687008,0,1745548509,114390430913971,"从看到师父为悟空找冰箱的那条视频开始，我的心情久久不能平复，一直都不愿意相信悟空的离去……
师父比我们坚强，在悟空出事的时候，能理智的去寻找保存悟空身体的容器。
给悟空处理后事的时候，精挑细选，选择了师徒俩初次相遇的地方，师父还记得这里是悟空开心玩耍的地方。准备了臭喵喜欢的五道黑和黑虎虾，还担心山里饥饿的动物朋友闻到味道会来打扰到悟空反复踩平悟空休息的地方（师父还担心臭小子会骂自己呢）。
师父为喜欢大自然的悟空在周围撒了野花的花籽，悟空可以在花丛中肆意撒欢奔跑。
原以为理智的师父不会留下悟空的东西，不然会睹物思喵，是我狭隘了，师父选择了悟空喜欢的小鸟玩具和臭喵的猫毛作为纪念物，还跟爱徒商量了，征得悟空理解。
悟空，谢谢你来过这个世界，带给了师父和我们许多快乐，你在喵星也要快乐的玩耍哦！谢谢你让我们认识了赵朔这位优秀的UP 主，之后也会继续追更朔哥！悟空，晚安！",322080235,翩翩少年007,男,越努力越幸运,https://i1.hdslb.com/bfs/face/788b535abe146840722ddf43f1b77a68f75373b3.jpg,0,1745742491959
261145904944,0,1745466791,114390430913971,呼吁大家不要去这里看望臭喵，有路过的小伙伴远远的看就好。人来人往，就算不留下杂物，频繁的人脚踩踏也可能会破坏这一片美好的环境。,452316824,mrqmrqmrq_,男,,https://i2.hdslb.com/bfs/face/ac2c777d7bafce78495c4e10cf46ecbd36c2d3f8.jpg,170,1745742491972
260243934465,0,1745473802,114390430913971,赵师傅说怕有些人被牵连所以要两三年之后再公布，这就是人和人的差距，简直和某大网红天差地别啊 [微笑],16800879,请您吃棒棒糖诶,保密,你今天过得好吗，请你吃一根棒棒糖吧~,https://i0.hdslb.com/bfs/face/34f81fd4d8221c8713e8c43091aec4038278920c.jpg,0,1745742491972
261389239920,0,1745725376,114390430913971,"今天是星期日，按我的宗教到了教堂。千言万语在心中，特别向上天（天主）祈求了：1）赵朔，勇敢向前，你的爱我们看到了 ，愿你继续充满正能量向前看，2）悟空小弟弟，你的到来就如小天使一般，暖化了千万人的心，我们也收到了，愿你在天堂天天快乐。 
我们会重遇的[调皮]",38887214,王小路18,保密,,https://i0.hdslb.com/bfs/face/member/noface.jpg,1,1745742491972
261386932128,0,1745723365,114390430913971,买了悟空宝宝喜欢玩的小鸟做了挂件 姨姨永远想你,274416218,李李李仙人,保密,,https://i2.hdslb.com/bfs/face/fcd1559aa89d75de546798604fb9846ff8158612.jpg,2,1745742491976
261160528336,0,1745480609,114390430913971,师傅珍重。[大哭],8595340,苦恼的糖豆,保密,,https://i1.hdslb.com/bfs/face/61752e0470095d79cd572d55355f54e9f26bf5a4.jpg,188,1745742491976
261176860768,0,1745494752,114390430913971,请永远记住在悟空的任何事情上，你已经做得很好了，用你的方式把你的猫咪和自己安放好。我救助流浪猫4年了，家里养了5只，每年都会有一些猫走了，又有新的猫咪出生了，我时常感叹生命本就无常，这几年风雨无阻的去喂它们，带他们看病、绝育，有很多反对的声音和不友善，我也在意过，慢慢的和解了，谁又能代替我的人生呢？裙子在有限的时间里去感受、体验、思考，去爱和被爱。这些很多人已经放弃掉了或者说找不到的东西，我很庆幸我还有，也是我在你身上看到的。一切都是最好的安排，悟空来了、走了，存在的每一天你都是用心的在爱他，很多猫猫都没有这样的一生。下一刻会发生什么谁又能说得好呢对不对，轻轻的放下，重重的藏在心里就很好，你的爱永远拿得出手。,520619601,慧雅的,女,爱旅行、爱做饭、爱猫猫滴备孕妈妈,https://i0.hdslb.com/bfs/face/f83ce40d31f6b4bc5d78825defca6623c4609c2a.jpg,3,1745742491976
